CPU: [0.0, 9.1, 0.0, 9.1, 10.0, 10.0, 5.6, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 8.3, 0.0, 0.0, 18.2, 11.1, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 5.3, 9.1, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 9.1, 0.0, 0.0, 10.0, 10.0, 0.0, 9.1, 10.0, 10.0, 11.1, 11.1, 11.1, 12.5, 16.7, 11.1, 0.0, 0.0, 0.0, 10.0, 0.0, 9.1, 0.0, 10.0, 9.1, 10.0, 10.0, 0.0, 9.1, 9.1, 8.3, 14.3, 16.7, 0.0, 0.0, 18.2, 0.0, 9.1, 8.3, 12.5, 0.0, 11.1, 5.3, 16.7, 12.5, 10.0, 0.0, 0.0, 11.1, 10.0, 10.0, 9.1, 0.0, 0.0, 16.7, 16.7, 0.0, 0.0, 0.0, 9.1, 0.0, 10.0, 0.0, 5.3, 0.0]
time_stamp: [10754056.395686332, 10754057.466671038, 10754058.541656809, 10754059.61322982, 10754060.690427288, 10754061.760475067, 10754062.838762617, 10754063.911244305, 10754064.9813391, 10754066.05137892, 10754067.126316776, 10754068.196930423, 10754069.266774079, 10754070.339102216, 10754071.409874888, 10754072.479908103, 10754073.551925272, 10754074.622782135, 10754075.693426955, 10754076.76827586, 10754077.842806196, 10754078.918687232, 10754079.988329927, 10754081.056947092, 10754082.128853977, 10754083.204938103, 10754084.275300775, 10754085.353321845, 10754086.42028518, 10754087.490664147, 10754088.563843692, 10754089.633899003, 10754090.707086505, 10754091.820876839, 10754092.893557588, 10754093.970487518, 10754095.041096363, 10754096.110356048, 10754097.181697927, 10754098.255730435, 10754099.3272527, 10754100.396832185, 10754101.468631295, 10754102.537901016, 10754103.608423116, 10754104.683025148, 10754105.75493387, 10754106.8245901, 10754107.896341654, 10754108.966282813, 10754110.08268808, 10754111.154453956, 10754112.227162728, 10754113.298019378, 10754114.369067552, 10754115.437237317, 10754116.509048752, 10754117.58374096, 10754118.65801789, 10754119.737722635, 10754120.810513536, 10754121.887679635, 10754122.957182588, 10754124.026990695, 10754125.100990197, 10754126.174479807, 10754127.248385964, 10754128.316928918, 10754129.386085542, 10754130.45610307, 10754131.527512003, 10754132.599445129, 10754133.672434412, 10754134.74349636, 10754135.816506952, 10754136.886768108, 10754137.969372792, 10754139.052240778, 10754140.116472172, 10754141.189499963, 10754142.26644918, 10754143.337036248, 10754144.417525869, 10754145.483760089, 10754146.555239577, 10754147.62910892, 10754148.699730877, 10754149.775673928, 10754150.843017029, 10754151.916835722, 10754152.985053144, 10754154.05770844, 10754155.216559304, 10754156.285100516, 10754157.358650194, 10754158.43425814, 10754159.507854132, 10754160.578004116, 10754161.655528596, 10754162.727094643]
MEMORY: [3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.7, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8]
TIMES: [0.009604644030332565, 0.008531952276825905, 0.008797405287623405, 0.008243720978498459, 0.007788337767124176, 0.0073100496083498, 0.014698779210448265, 0.008073562756180763, 0.008298195898532867, 0.007812751457095146, 0.009169217199087143, 0.007857013493776321, 0.008071253076195717, 0.008216101676225662, 0.007567187771201134, 0.007238773629069328, 0.009211020544171333, 0.008519036695361137, 0.008297039195895195, 0.008089262992143631, 0.007757551968097687, 0.00849132053554058, 0.008052844554185867, 0.007169822230935097, 0.008230175822973251, 0.0077677518129348755, 0.007818328216671944, 0.015281833708286285, 0.009027345106005669, 0.008268488571047783, 0.008062327280640602, 0.007603388279676437, 0.008857948705554008, 0.007906772196292877, 0.008540133014321327, 0.007485328242182732, 0.008079197257757187, 0.007810235023498535, 0.008897745981812477, 0.007914330810308456, 0.007619855925440788, 0.0073839761316776276, 0.008325701579451561, 0.00782824493944645, 0.00821150466799736, 0.007162284106016159, 0.0068885087966918945, 0.007402069866657257, 0.0069932956248521805, 0.004836156964302063, 0.007474582642316818, 0.005605908110737801, 0.008413311094045639, 0.008195316419005394, 0.008442258462309837, 0.0079107154160738, 0.008934997022151947, 0.008723750710487366, 0.007846726104617119, 0.008354716002941132, 0.008319197222590446, 0.00804278813302517, 0.007479384541511536, 0.007982829585671425, 0.008101372048258781, 0.009064149111509323, 0.005097836256027222, 0.009240146726369858, 0.007795782759785652, 0.007291402667760849, 0.007673783227801323, 0.008589668199419975, 0.008553683757781982, 0.008659755811095238, 0.006281372159719467, 0.00813930481672287, 0.00718933530151844, 0.015475869178771973, 0.005072880536317825, 0.005901871249079704, 0.007363835349678993, 0.007704801857471466, 0.010662801563739777, 0.007321549579501152, 0.00806845910847187, 0.008134773001074791, 0.00879652053117752, 0.013701023533940315, 0.008713411167263985, 0.008653225377202034, 0.004878239706158638, 0.001983780413866043, 0.004990687593817711, 0.008482368662953377, 0.00824211910367012, 0.0122822355479002, 0.008139751851558685, 0.008717624470591545, 0.01570533774793148, 0.007862407714128494]
read_count: [992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325, 992325]
write_counter: [14917811, 14917813, 14917816, 14917819, 14917823, 14917838, 14917841, 14917844, 14917847, 14917850, 14917855, 14917858, 14917861, 14917864, 14917867, 14917869, 14917874, 14917877, 14917880, 14917896, 14917901, 14917904, 14917907, 14917910, 14917915, 14917918, 14917921, 14917924, 14917927, 14917930, 14917934, 14917937, 14917940, 14917943, 14917948, 14917951, 14917954, 14917957, 14917963, 14917966, 14917969, 14917972, 14917975, 14917980, 14917983, 14917986, 14917989, 14917992, 14917997, 14918000, 14918004, 14918007, 14918016, 14918019, 14918022, 14918025, 14918028, 14918033, 14918036, 14918039, 14918042, 14918045, 14918050, 14918053, 14918056, 14918059, 14918065, 14918068, 14918071, 14918074, 14918077, 14918080, 14918084, 14918087, 14918090, 14918093, 14918098, 14918101, 14918104, 14918107, 14918110, 14918115, 14918119, 14918122, 14918125, 14918128, 14918133, 14918136, 14918139, 14918142, 14918145, 14918151, 14918154, 14918157, 14918160, 14918163, 14918168, 14918171, 14918174, 14918177]
read_bytes: [139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552, 139011351552]
write_bytes: [2208813015552, 2208813023744, 2208813036032, 2208813048320, 2208813220352, 2208813392384, 2208813404672, 2208813416960, 2208813429248, 2208813441536, 2208813527552, 2208813539840, 2208813552128, 2208813564416, 2208813576704, 2208813621760, 2208813646336, 2208813658624, 2208813670912, 2208813736448, 2208813793792, 2208813806080, 2208813818368, 2208813830656, 2208813888000, 2208813900288, 2208813912576, 2208813924864, 2208813941248, 2208813998592, 2208814019072, 2208814035456, 2208814051840, 2208814068224, 2208814129664, 2208814146048, 2208814162432, 2208814178816, 2208814432768, 2208814449152, 2208814465536, 2208814481920, 2208814498304, 2208814567936, 2208814584320, 2208814600704, 2208814617088, 2208814633472, 2208814694912, 2208814711296, 2208814731776, 2208814748160, 2208814825984, 2208814842368, 2208814858752, 2208814875136, 2208814895616, 2208814961152, 2208814981632, 2208815002112, 2208815022592, 2208815043072, 2208815108608, 2208815129088, 2208815149568, 2208815170048, 2208815399424, 2208815419904, 2208815440384, 2208815460864, 2208815481344, 2208815538688, 2208815567360, 2208815587840, 2208815608320, 2208815628800, 2208815694336, 2208815714816, 2208815735296, 2208815755776, 2208815776256, 2208815841792, 2208815870464, 2208815890944, 2208815915520, 2208815940096, 2208816009728, 2208816034304, 2208816058880, 2208816083456, 2208816108032, 2208816181760, 2208816206336, 2208816230912, 2208816255488, 2208816280064, 2208816349696, 2208816374272, 2208816398848, 2208816423424]
read_time: [6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268, 6166268]
write_time: [510905404, 510905404, 510905404, 510905404, 510905404, 510905536, 510905536, 510905536, 510905536, 510905536, 510905580, 510905580, 510905580, 510905580, 510905580, 510905584, 510907320, 510907320, 510907320, 510907328, 510907352, 510907352, 510907356, 510907356, 510907388, 510907388, 510907388, 510907388, 510907392, 510907392, 510907928, 510907928, 510907936, 510907936, 510907972, 510907972, 510907972, 510907972, 510908004, 510908004, 510908004, 510908004, 510908004, 510908036, 510908040, 510908040, 510908040, 510908040, 510908068, 510908252, 510908300, 510908300, 510908332, 510908332, 510908332, 510908332, 510908332, 510908364, 510908364, 510908368, 510908368, 510908372, 510908472, 510908472, 510908476, 510908476, 510908504, 510908504, 510908504, 510908504, 510908504, 510908512, 510908552, 510908552, 510908552, 510908556, 510908588, 510908592, 510908592, 510908596, 510908596, 510908596, 510908648, 510908648, 510908648, 510908648, 510908680, 510908680, 510908680, 510908680, 510908684, 510908820, 510908820, 510908820, 510908820, 510908820, 510908868, 510908868, 510908868, 510908868]
